,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
8276,T011,CULEX RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.944869,-87.832763,9
8277,T011,CULEX PIPIENS/RESTUANS,2,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.944869,-87.832763,9
8278,T011,CULEX PIPIENS,16,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.944869,-87.832763,9
8279,T009,CULEX PIPIENS/RESTUANS,27,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.99247800000001,-87.862995,9
8280,T009,CULEX PIPIENS/RESTUANS,27,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.98196400000001,-87.812827,9
8281,T009,CULEX PIPIENS,30,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.99247800000001,-87.862995,9
8282,T009,CULEX PIPIENS,30,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.98196400000001,-87.812827,9
8283,T008,CULEX PIPIENS/RESTUANS,6,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,42.008314,-87.77792099999998,9
8284,T008,CULEX PIPIENS,16,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,42.008314,-87.77792099999998,9
8285,T003,CULEX PIPIENS/RESTUANS,35,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.964242,-87.757639,9
8286,T003,CULEX PIPIENS,13,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.964242,-87.757639,9
8287,T002,CULEX PIPIENS/RESTUANS,53,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.95469,-87.800991,9
8288,T080,CULEX RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.754676,-87.612922,9
8289,T012,CULEX PIPIENS/RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.991429,-87.747113,9
8290,T039,CULEX RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.911824,-87.726737,9
8291,T002,CULEX PIPIENS,37,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.95469,-87.800991,9
8292,T043,CULEX PIPIENS/RESTUANS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.857402,-87.694991,9
8293,T043,CULEX PIPIENS,3,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.857402,-87.694991,9
8294,T080,CULEX PIPIENS,38,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.754676,-87.612922,9
8295,T079,CULEX PIPIENS,2,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.766202,-87.562889,9
8296,T077,CULEX PIPIENS/RESTUANS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.778748,-87.586427,9
8297,T077,CULEX PIPIENS,1,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.778748,-87.586427,9
8298,T074,CULEX PIPIENS/RESTUANS,40,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.822536,-87.66634300000003,9
8299,T073,CULEX PIPIENS,12,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.773215,-87.60088,9
8300,T069,CULEX PIPIENS/RESTUANS,17,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.768388,-87.678649,9
8301,T066,CULEX PIPIENS/RESTUANS,8,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.77166,-87.703047,9
8302,T066,CULEX PIPIENS,27,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.77166,-87.703047,9
8303,T065,CULEX PIPIENS/RESTUANS,6,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.778297,-87.752411,9
8304,T065,CULEX PIPIENS,13,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.778297,-87.752411,9
8305,T063,CULEX PIPIENS,18,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.82561,-87.726549,9
8306,T062,CULEX PIPIENS/RESTUANS,4,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.800737,-87.71188000000002,9
8307,T069,CULEX PIPIENS,13,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.768388,-87.678649,9
8308,T061,CULEX PIPIENS/RESTUANS,13,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.801179,-87.679447,9
8309,T062,CULEX PIPIENS,1,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.800737,-87.71188000000002,9
8310,T047,CULEX PIPIENS/RESTUANS,19,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.868142,-87.696269,9
8311,T047,CULEX RESTUANS,13,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.868142,-87.696269,9
8312,T048,CULEX PIPIENS,12,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.867108,-87.654224,9
8313,T049,CULEX PIPIENS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.896282,-87.655232,9
8314,T049,CULEX PIPIENS/RESTUANS,4,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.896282,-87.655232,9
8315,T048,CULEX PIPIENS/RESTUANS,24,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.867108,-87.654224,9
8316,T046,CULEX PIPIENS,15,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.891118,-87.65449100000002,9
8317,T054,CULEX PIPIENS/RESTUANS,54,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.921965,-87.632085,9
8318,T054,CULEX RESTUANS,5,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.921965,-87.632085,9
8319,T054C,CULEX PIPIENS/RESTUANS,3,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.925652,-87.63359,9
8320,T061,CULEX PIPIENS,17,0,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.801179,-87.679447,9
8321,T054,CULEX PIPIENS,70,1,46620,85.5,59.5,73.0,4.5,18.5,6.0,1819,522,0.0,5,53.45788043478261,63.5,8.0, ,0.0,29.41,41.921965,-87.632085,9
8322,T147,CULEX PIPIENS/RESTUANS,7,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.932094,-87.700117,9
8323,T138,CULEX PIPIENS,4,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.72646500000001,-87.585413,9
8324,T145,CULEX PIPIENS/RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.878114,-87.629798,9
8325,T147,CULEX PIPIENS,13,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.932094,-87.700117,9
8326,T147,CULEX RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.932094,-87.700117,9
8327,T209,CULEX PIPIENS,28,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.740641,-87.546587,9
8328,T155,CULEX PIPIENS/RESTUANS,19,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.776156,-87.778927,9
8329,T158,CULEX PIPIENS,10,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.682587,-87.707973,9
8330,T158,CULEX PIPIENS/RESTUANS,10,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.682587,-87.707973,9
8331,T159,CULEX PIPIENS/RESTUANS,29,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.732984,-87.649642,9
8332,T135,CULEX PIPIENS,18,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.662014,-87.72460799999998,9
8333,T152,CULEX PIPIENS/RESTUANS,14,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.846075,-87.716277,9
8334,T128,CULEX PIPIENS/RESTUANS,43,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.704572,-87.56566600000002,9
8335,T082,CULEX PIPIENS/RESTUANS,3,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.803423,-87.642984,9
8336,T115,CULEX PIPIENS/RESTUANS,186,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.673408,-87.599862,9
8337,T115,CULEX PIPIENS,36,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.673408,-87.599862,9
8338,T114,CULEX PIPIENS/RESTUANS,23,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.798697,-87.736812,9
8339,T102,CULEX PIPIENS/RESTUANS,5,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.750498,-87.605294,9
8340,T102,CULEX PIPIENS,11,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.750498,-87.605294,9
8341,T095,CULEX PIPIENS,10,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.704336,-87.70373599999998,9
8342,T094,CULEX PIPIENS/RESTUANS,10,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.720848,-87.666014,9
8343,T903,CULEX PIPIENS/RESTUANS,10,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.957799,-87.930995,9
8344,T090,CULEX PIPIENS,21,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.868077,-87.666901,9
8345,T089,CULEX PIPIENS/RESTUANS,8,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.723195,-87.64997,9
8346,T089,CULEX PIPIENS,3,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.723195,-87.64997,9
8347,T083,CULEX PIPIENS/RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.754292,-87.590773,9
8348,T212,CULEX PIPIENS/RESTUANS,11,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.680946,-87.535198,9
8349,T128,CULEX PIPIENS,30,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.704572,-87.56566600000002,9
8350,T220,CULEX PIPIENS,12,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.963976,-87.69181,9
8351,T230,CULEX PIPIENS,70,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.904194,-87.756155,9
8352,T221,CULEX PIPIENS,17,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.659112,-87.53869300000002,9
8353,T080,CULEX PIPIENS/RESTUANS,2,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.754676,-87.612922,9
8354,T900,CULEX RESTUANS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.974689,-87.890615,9
8355,T900,CULEX PIPIENS/RESTUANS,242,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.974689,-87.890615,9
8356,T900,CULEX PIPIENS,238,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.974689,-87.890615,9
8357,T236,CULEX PIPIENS/RESTUANS,15,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.994679,-87.770899,9
8358,T235,CULEX PIPIENS/RESTUANS,18,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.776428,-87.627096,9
8359,T235,CULEX PIPIENS,9,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.776428,-87.627096,9
8360,T233,CULEX PIPIENS/RESTUANS,9,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,42.009876,-87.807277,9
8361,T233,CULEX PIPIENS,33,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,42.009876,-87.807277,9
8362,T232,CULEX RESTUANS,2,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.912563,-87.66805500000002,9
8363,T232,CULEX PIPIENS/RESTUANS,4,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.912563,-87.66805500000002,9
8364,T232,CULEX PIPIENS,2,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.912563,-87.66805500000002,9
8365,T231,CULEX RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98728,-87.666066,9
8366,T220,CULEX PIPIENS/RESTUANS,16,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.963976,-87.69181,9
8367,T231,CULEX PIPIENS/RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98728,-87.666066,9
8368,T230,CULEX PIPIENS/RESTUANS,45,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.904194,-87.756155,9
8369,T228,CULEX PIPIENS/RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.951866,-87.72505699999998,9
8370,T228,CULEX PIPIENS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.951866,-87.72505699999998,9
8371,T227,CULEX PIPIENS,16,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.728495,-87.60096300000002,9
8372,T226,CULEX PIPIENS/RESTUANS,7,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.793818,-87.654234,9
8373,T226,CULEX PIPIENS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.793818,-87.654234,9
8374,T225,CULEX RESTUANS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.743402,-87.731435,9
8375,T225,CULEX PIPIENS/RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.743402,-87.731435,9
8376,T225,CULEX PIPIENS,47,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.743402,-87.731435,9
8377,T224,CULEX PIPIENS/RESTUANS,8,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.94722700000001,-87.67145699999998,9
8378,T224,CULEX PIPIENS,22,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.94722700000001,-87.67145699999998,9
8379,T223,CULEX PIPIENS/RESTUANS,5,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.973845,-87.805059,9
8380,T222,CULEX PIPIENS,3,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.925198,-87.746381,9
8381,T231,CULEX PIPIENS,2,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98728,-87.666066,9
8382,T080,CULEX PIPIENS,2,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.754676,-87.612922,9
8383,T094,CULEX PIPIENS,4,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.720848,-87.666014,9
8384,T077,CULEX PIPIENS/RESTUANS,7,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.778748,-87.586427,9
8385,T035,CULEX PIPIENS,11,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.763733,-87.742302,9
8386,T035,CULEX PIPIENS,11,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.836644,-87.677737,9
8387,T033,CULEX PIPIENS/RESTUANS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.906638,-87.701431,9
8388,T033,CULEX PIPIENS,7,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.906638,-87.701431,9
8389,T031,CULEX PIPIENS,20,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.801498,-87.763416,9
8390,T030,CULEX PIPIENS,45,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.89923,-87.716788,9
8391,T028,CULEX RESTUANS,4,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.986921,-87.689778,9
8392,T028,CULEX PIPIENS/RESTUANS,33,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.986921,-87.689778,9
8393,T028,CULEX PIPIENS,45,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.986921,-87.689778,9
8394,T027,CULEX PIPIENS/RESTUANS,15,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98480900000001,-87.728492,9
8395,T027,CULEX PIPIENS,9,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98480900000001,-87.728492,9
8396,T018,CULEX PIPIENS/RESTUANS,8,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,42.010412,-87.66214000000002,9
8397,T017,CULEX RESTUANS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.960616,-87.777189,9
8398,T035,CULEX PIPIENS/RESTUANS,6,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.836644,-87.677737,9
8399,T017,CULEX PIPIENS/RESTUANS,8,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.960616,-87.777189,9
8400,T013,CULEX PIPIENS/RESTUANS,21,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.923738,-87.785288,9
8401,T012,CULEX PIPIENS/RESTUANS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.991429,-87.747113,9
8402,T012,CULEX PIPIENS,1,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.991429,-87.747113,9
8403,T011,CULEX PIPIENS/RESTUANS,17,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.944869,-87.832763,9
8404,T011,CULEX PIPIENS,9,1,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.944869,-87.832763,9
8405,T009,CULEX PIPIENS/RESTUANS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.99247800000001,-87.862995,9
8406,T009,CULEX PIPIENS/RESTUANS,5,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98196400000001,-87.812827,9
8407,T009,CULEX PIPIENS,35,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.99247800000001,-87.862995,9
8408,T009,CULEX PIPIENS,35,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.98196400000001,-87.812827,9
8409,T003,CULEX PIPIENS/RESTUANS,10,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.964242,-87.757639,9
8410,T002,CULEX PIPIENS/RESTUANS,12,0,45660,82.5,62.5,72.5,6.9,34.5,9.6,1809,528,0.0,7,53.45788043478261,64.0,7.5,RA,0.03,29.31,41.95469,-87.800991,9
