,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_shift,Tavg_shift,Heat_shift,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_shift,WetBulb_shift
7709,T094,CULEX PIPIENS/RESTUANS,41,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.720848,-87.666014,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7710,T094,CULEX RESTUANS,18,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.720848,-87.666014,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7711,T095,CULEX PIPIENS/RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.704336,-87.70373599999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7712,T095,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.704336,-87.70373599999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7713,T099,CULEX PIPIENS/RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.733643,-87.55551,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7714,T099,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.733643,-87.55551,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7715,T102,CULEX PIPIENS/RESTUANS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.750498,-87.605294,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7716,T102,CULEX RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.750498,-87.605294,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7717,T114,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.798697,-87.736812,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7718,T114,CULEX PIPIENS/RESTUANS,28,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.798697,-87.736812,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7719,T114,CULEX RESTUANS,9,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.798697,-87.736812,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7720,T115,CULEX PIPIENS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.673408,-87.599862,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7721,T115,CULEX PIPIENS/RESTUANS,76,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.673408,-87.599862,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7722,T115,CULEX RESTUANS,16,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.673408,-87.599862,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7723,T128,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.704572,-87.56566600000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7724,T128,CULEX PIPIENS/RESTUANS,26,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.704572,-87.56566600000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7725,T128,CULEX RESTUANS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.704572,-87.56566600000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7726,T135,CULEX PIPIENS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.662014,-87.72460799999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7727,T135,CULEX PIPIENS/RESTUANS,46,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.662014,-87.72460799999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7728,T135,CULEX RESTUANS,14,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.662014,-87.72460799999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7729,T138,CULEX PIPIENS,17,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.72646500000001,-87.585413,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7730,T138,CULEX RESTUANS,6,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.72646500000001,-87.585413,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7731,T145,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.878114000000004,-87.629798,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7732,T147,CULEX PIPIENS,5,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.932094,-87.700117,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7733,T151,CULEX PIPIENS,42,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.916265,-87.800515,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7734,T151,CULEX PIPIENS/RESTUANS,37,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.916265,-87.800515,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7735,T151,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.916265,-87.800515,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7736,T152,CULEX PIPIENS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.846075,-87.716277,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7737,T155,CULEX PIPIENS/RESTUANS,20,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.776156,-87.778927,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7738,T155,CULEX RESTUANS,8,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.776156,-87.778927,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7739,T158,CULEX PIPIENS,16,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.682587,-87.707973,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7740,T158,CULEX PIPIENS/RESTUANS,126,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.682587,-87.707973,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7741,T158,CULEX RESTUANS,12,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.682587,-87.707973,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7742,T159,CULEX PIPIENS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.732984,-87.649642,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7743,T159,CULEX PIPIENS/RESTUANS,43,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.732984,-87.649642,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7744,T159,CULEX RESTUANS,9,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.732984,-87.649642,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7745,T209,CULEX PIPIENS,8,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.740641,-87.546587,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7746,T209,CULEX PIPIENS/RESTUANS,37,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.740641,-87.546587,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7747,T209,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.740641,-87.546587,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7748,T212,CULEX PIPIENS/RESTUANS,9,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.680946,-87.535198,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7749,T212,CULEX RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.680946,-87.535198,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7750,T220,CULEX PIPIENS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.963976,-87.69181,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7751,T220,CULEX PIPIENS/RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.963976,-87.69181,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7752,T221,CULEX PIPIENS,36,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.659112,-87.53869300000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7753,T221,CULEX PIPIENS/RESTUANS,68,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.659112,-87.53869300000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7754,T221,CULEX RESTUANS,11,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.659112,-87.53869300000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7755,T222,CULEX PIPIENS/RESTUANS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.925197999999995,-87.746381,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7756,T222,CULEX RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.925197999999995,-87.746381,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7757,T223,CULEX PIPIENS/RESTUANS,41,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.973845000000004,-87.805059,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7758,T224,CULEX PIPIENS/RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.94722700000001,-87.67145699999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7759,T224,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.94722700000001,-87.67145699999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7760,T225,CULEX PIPIENS/RESTUANS,94,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.743402,-87.731435,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7761,T225,CULEX RESTUANS,27,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.743402,-87.731435,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7762,T226,CULEX PIPIENS,5,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.793818,-87.654234,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7763,T226,CULEX PIPIENS/RESTUANS,30,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.793818,-87.654234,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7764,T226,CULEX RESTUANS,10,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.793818,-87.654234,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7765,T227,CULEX PIPIENS,6,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.728495,-87.60096300000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7766,T227,CULEX PIPIENS/RESTUANS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.728495,-87.60096300000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7767,T227,CULEX RESTUANS,5,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.728495,-87.60096300000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7768,T228,CULEX PIPIENS,24,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.951865999999995,-87.72505699999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7769,T228,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.951865999999995,-87.72505699999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7770,T230,CULEX PIPIENS,8,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.904194,-87.756155,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7771,T230,CULEX PIPIENS/RESTUANS,21,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.904194,-87.756155,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7772,T230,CULEX RESTUANS,2,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.904194,-87.756155,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7773,T231,CULEX PIPIENS/RESTUANS,42,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.98728,-87.666066,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7774,T232,CULEX PIPIENS/RESTUANS,8,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.912563,-87.66805500000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7775,T232,CULEX RESTUANS,6,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.912563,-87.66805500000002,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7776,T233,CULEX PIPIENS,50,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,42.009876,-87.807277,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7777,T233,CULEX PIPIENS/RESTUANS,95,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,42.009876,-87.807277,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7778,T235,CULEX PIPIENS,12,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.776428,-87.627096,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7779,T235,CULEX PIPIENS/RESTUANS,13,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.776428,-87.627096,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7780,T235,CULEX RESTUANS,9,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.776428,-87.627096,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7781,T236,CULEX PIPIENS,11,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.994679,-87.770899,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7782,T236,CULEX PIPIENS/RESTUANS,32,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.994679,-87.770899,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7783,T900,CULEX PIPIENS,49,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.974689,-87.890615,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7784,T900,CULEX PIPIENS/RESTUANS,110,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.974689,-87.890615,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7785,T900,CULEX RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.974689,-87.890615,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7786,T903,CULEX PIPIENS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,452,0.0,-1,53.45788043478261,62.0,8.0, ,0.0,29.295,41.957799,-87.930995,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7787,T002,CULEX PIPIENS,4,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.95469,-87.800991,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7788,T002,CULEX PIPIENS/RESTUANS,6,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.95469,-87.800991,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7789,T002,CULEX RESTUANS,1,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.95469,-87.800991,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7790,T003,CULEX PIPIENS,1,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.964242,-87.757639,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7791,T003,CULEX PIPIENS/RESTUANS,5,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.964242,-87.757639,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7792,T003,CULEX RESTUANS,3,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.964242,-87.757639,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7793,T008,CULEX PIPIENS,7,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,42.008314,-87.77792099999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7794,T008,CULEX PIPIENS/RESTUANS,43,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,42.008314,-87.77792099999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7795,T008,CULEX RESTUANS,9,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,42.008314,-87.77792099999998,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7796,T009,CULEX PIPIENS,5,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.98196400000001,-87.812827,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7797,T009,CULEX PIPIENS,5,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.99247800000001,-87.862995,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7798,T009,CULEX PIPIENS/RESTUANS,26,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.98196400000001,-87.812827,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7799,T009,CULEX PIPIENS/RESTUANS,26,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.99247800000001,-87.862995,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
7800,T009,CULEX RESTUANS,2,0,50100,74.5,56.0,65.5,4.35,23.0,4.95,1854,459,0.0,-7,53.45788043478261,58.0,0.5, ,0.0,29.435,41.98196400000001,-87.812827,8,51060.0,73.0,0.0,8.0,78.5,67.0,-1.0,9.549999999999994,5.0,62.0
