,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Heat,Depart,DewPoint,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_exp,Tavg_shift,Heat_exp,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_exp,PrecipTotal_exp
7644,T027,CULEX PIPIENS,16,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.98480900000001,-87.728492,8,50651.28580771746,73.0,1.1189666448659255,8.0,78.5,67.0,-1.0,6.899999999999997,17.918378024852846,0.16350621321125028
7645,T027,CULEX PIPIENS/RESTUANS,45,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.98480900000001,-87.728492,8,50651.339262359405,73.0,1.1188202981951347,8.0,78.5,67.0,-1.0,6.899999999999997,17.916688464556632,0.16348482866858596
7646,T028,CULEX PIPIENS,37,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.986921,-87.689778,8,50651.39270302079,73.0,1.1186739897999216,8.0,78.5,67.0,-1.0,6.899999999999997,17.914999346148818,0.16346344971884508
7647,T028,CULEX PIPIENS/RESTUANS,18,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.986921,-87.689778,8,50651.44612970711,73.0,1.1185277196652719,8.0,78.5,67.0,-1.0,6.899999999999997,17.913310669456067,0.1634420763598337
7648,T030,CULEX PIPIENS,27,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.899229999999996,-87.716788,8,50651.499542423844,73.0,1.11838148777618,8.0,78.5,67.0,-1.0,6.899999999999997,17.911622434305137,0.16342070858935917
7649,T030,CULEX PIPIENS/RESTUANS,50,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.899229999999996,-87.716788,8,50651.55294117647,73.0,1.118235294117647,8.0,78.5,67.0,-1.0,6.899999999999997,17.909934640522877,0.16339934640522985
7650,T030,CULEX RESTUANS,6,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.899229999999996,-87.716788,8,50651.60632597046,73.0,1.118089138674683,8.0,78.5,67.0,-1.0,6.899999999999997,17.908247287936216,0.1633779898052553
7651,T031,CULEX PIPIENS/RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.801497999999995,-87.763416,8,50651.65969681129,73.0,1.1179430214323052,8.0,78.5,67.0,-1.0,6.899999999999997,17.90656037637219,0.16335663878724624
7652,T031,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.801497999999995,-87.763416,8,50651.71305370443,73.0,1.117796942375539,8.0,78.5,67.0,-1.0,6.899999999999997,17.90487390565791,0.16333529334901453
7653,T033,CULEX PIPIENS/RESTUANS,24,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.906638,-87.701431,8,50651.766396655345,73.0,1.1176509014894174,8.0,78.5,67.0,-1.0,9.549999999999995,17.903187875620592,0.1633139534883732
7654,T033,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.906638,-87.701431,8,50651.8197256695,73.0,1.117504898758981,8.0,78.5,67.0,-1.0,9.549999999999994,17.901502286087524,0.16329261920313629
7655,T035,CULEX PIPIENS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.836644,-87.677737,8,50651.873040752354,73.0,1.117358934169279,8.0,78.5,67.0,-1.0,9.549999999999994,17.899817136886103,0.16327129049111916
7656,T035,CULEX PIPIENS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.763733,-87.742302,8,50651.92634190936,73.0,1.1172130077053677,8.0,78.5,67.0,-1.0,9.549999999999994,17.8981324278438,0.16324996735013822
7657,T039,CULEX PIPIENS/RESTUANS,24,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.911823999999996,-87.726737,8,50651.97962914599,73.0,1.1170671193523114,8.0,78.5,67.0,-1.0,9.549999999999994,17.896448158788196,0.16322864977801102
7658,T039,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.911823999999996,-87.726737,8,50652.03290246768,73.0,1.1169212690951822,8.0,78.5,67.0,-1.0,9.549999999999994,17.894764329546938,0.16320733777255625
7659,T043,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.857402,-87.694991,8,50652.086161879895,73.0,1.11677545691906,8.0,78.5,67.0,-1.0,9.549999999999994,17.89308093994778,0.16318603133159376
7660,T043,CULEX PIPIENS/RESTUANS,8,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.857402,-87.694991,8,50652.13940738807,73.0,1.1166296828090327,8.0,78.5,67.0,-1.0,9.549999999999994,17.89139798981856,0.16316473045294455
7661,T046,CULEX PIPIENS/RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.891118,-87.65449100000002,8,50652.19263899765,73.0,1.1164839467501957,8.0,78.5,67.0,-1.0,9.549999999999994,17.88971547898721,0.16314343513443075
7662,T046,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.891118,-87.65449100000002,8,50652.24585671408,73.0,1.1163382487276523,8.0,78.5,67.0,-1.0,9.549999999999994,17.888033407281743,0.16312214537387554
7663,T047,CULEX PIPIENS/RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.868142,-87.696269,8,50652.2990605428,73.0,1.1161925887265136,8.0,78.5,67.0,-1.0,9.549999999999994,17.886351774530272,0.16310086116910338
7664,T047,CULEX RESTUANS,8,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.868142,-87.696269,8,50652.35225048924,73.0,1.1160469667318982,8.0,78.5,67.0,-1.0,9.549999999999994,17.884670580560993,0.16307958251793978
7665,T048,CULEX PIPIENS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.867108,-87.654224,8,50652.405426558835,73.0,1.115901382728933,8.0,78.5,67.0,-1.0,9.549999999999994,17.88298982520219,0.16305830941821137
7666,T048,CULEX PIPIENS/RESTUANS,19,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.867108,-87.654224,8,50652.458588757014,73.0,1.115755836702752,8.0,78.5,67.0,-1.0,9.549999999999994,17.88130950828225,0.16303704186774595
7667,T048,CULEX RESTUANS,25,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.867108,-87.654224,8,50652.511737089204,73.0,1.1156103286384977,8.0,78.5,67.0,-1.0,9.549999999999994,17.87962962962963,0.1630157798643725
7668,T049,CULEX PIPIENS/RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.896282,-87.655232,8,50652.564871560826,73.0,1.1154648585213196,8.0,78.5,67.0,-1.0,9.549999999999994,17.87795018907289,0.16299452340592102
7669,T049,CULEX RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.896282,-87.655232,8,50652.617992177315,73.0,1.1153194263363755,8.0,78.5,67.0,-1.0,9.549999999999994,17.87627118644068,0.16297327249022273
7670,T054,CULEX RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.921965,-87.632085,8,50652.671098944076,73.0,1.1151740320688306,8.0,78.5,67.0,-1.0,9.549999999999994,17.874592621561725,0.16295202711510992
7671,T054C,CULEX PIPIENS/RESTUANS,47,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.925652,-87.63359,8,50652.724191866524,73.0,1.115028675703858,8.0,78.5,67.0,-1.0,9.549999999999994,17.872914494264858,0.1629307872784161
7672,T061,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.801179,-87.679447,8,50652.777270950086,73.0,1.1148833572266388,8.0,78.5,67.0,-1.0,9.549999999999994,17.87123680437899,0.1629095529779758
7673,T061,CULEX PIPIENS/RESTUANS,48,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.801179,-87.679447,8,50652.83033620015,73.0,1.1147380766223611,8.0,78.5,67.0,-1.0,9.549999999999994,17.869559551733126,0.16288832421162475
7674,T061,CULEX RESTUANS,24,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.801179,-87.679447,8,50652.88338762215,73.0,1.1145928338762214,8.0,78.5,67.0,-1.0,9.549999999999994,17.867882736156353,0.16286710097719978
7675,T062,CULEX PIPIENS/RESTUANS,21,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.800737,-87.71188000000002,8,50652.93642522147,73.0,1.1144476289734238,8.0,78.5,67.0,-1.0,9.549999999999994,17.866206357477854,0.16284588327253885
7676,T062,CULEX RESTUANS,13,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.800737,-87.71188000000002,8,50652.989449003515,73.0,1.1143024618991795,8.0,78.5,67.0,-1.0,9.549999999999994,17.8645304155269,0.1628246710954811
7677,T063,CULEX PIPIENS/RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.82561,-87.726549,8,50653.042458973694,73.0,1.114157332638708,8.0,78.5,67.0,-1.0,9.549999999999994,17.862854910132846,0.16280346444386667
7678,T063,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.82561,-87.726549,8,50653.09545513739,73.0,1.1140122411772366,8.0,78.5,67.0,-1.0,9.549999999999994,17.861179841125146,0.16278226331553697
7679,T065,CULEX PIPIENS,1,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.778296999999995,-87.752411,8,50653.1484375,73.0,1.1138671875,8.0,78.5,67.0,-1.0,9.549999999999994,17.859505208333335,0.1627610677083344
7680,T065,CULEX PIPIENS/RESTUANS,11,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.778296999999995,-87.752411,8,50653.20140606692,73.0,1.1137221715922405,8.0,78.5,67.0,-1.0,9.549999999999994,17.857831011587034,0.16273987762010264
7681,T065,CULEX RESTUANS,5,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.778296999999995,-87.752411,8,50653.25436084353,73.0,1.1135771934392085,8.0,78.5,67.0,-1.0,9.549999999999994,17.85615725071596,0.16271869304868633
7682,T066,CULEX PIPIENS/RESTUANS,127,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.77166,-87.703047,8,50653.30730183522,73.0,1.1134322530261616,8.0,78.5,67.0,-1.0,9.549999999999994,17.854483925549914,0.1626975139919313
7683,T066,CULEX RESTUANS,27,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.77166,-87.703047,8,50653.36022904737,73.0,1.1132873503383653,8.0,78.5,67.0,-1.0,9.549999999999994,17.85281103591879,0.1626763404476846
7684,T069,CULEX PIPIENS,6,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.768388,-87.678649,8,50653.41314248536,73.0,1.113142485361093,8.0,78.5,67.0,-1.0,9.549999999999994,17.85113858165257,0.16265517241379418
7685,T069,CULEX PIPIENS/RESTUANS,17,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.768388,-87.678649,8,50653.46604215456,73.0,1.1129976580796253,8.0,78.5,67.0,-1.0,9.549999999999994,17.849466562581316,0.16263400988810933
7686,T069,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.768388,-87.678649,8,50653.51892806036,73.0,1.1128528684792507,8.0,78.5,67.0,-1.0,9.549999999999994,17.84779497853519,0.16261285286848032
7687,T073,CULEX PIPIENS/RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.773215,-87.60088,8,50653.57180020812,73.0,1.1127081165452652,8.0,78.5,67.0,-1.0,9.549999999999994,17.84612382934443,0.16259170135275863
7688,T073,CULEX RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.773215,-87.60088,8,50653.6246586032,73.0,1.1125634022629731,8.0,78.5,67.0,-1.0,9.549999999999994,17.844453114839382,0.16257055533879677
7689,T074,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.822536,-87.66634300000004,8,50653.677503250976,73.0,1.1124187256176854,8.0,78.5,67.0,-1.0,9.549999999999994,17.842782834850457,0.1625494148244484
7690,T074,CULEX PIPIENS/RESTUANS,17,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.822536,-87.66634300000004,8,50653.730334156804,73.0,1.1122740865947212,8.0,78.5,67.0,-1.0,9.549999999999994,17.841112989208167,0.16252827980756837
7691,T074,CULEX RESTUANS,5,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.822536,-87.66634300000004,8,50653.78315132605,73.0,1.1121294851794072,8.0,78.5,67.0,-1.0,9.549999999999994,17.83944357774311,0.1625071502860125
7692,T077,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.778748,-87.586427,8,50653.83595476407,73.0,1.1119849213570778,8.0,78.5,67.0,-1.0,9.549999999999994,17.837774600285975,0.1624860262576379
7693,T079,CULEX PIPIENS/RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.766202,-87.562889,8,50653.888744476215,73.0,1.111840395113075,8.0,78.5,67.0,-1.0,9.549999999999994,17.836106056667532,0.16246490772030261
7694,T079,CULEX RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.766202,-87.562889,8,50653.94152046784,73.0,1.1116959064327485,8.0,78.5,67.0,-1.0,9.549999999999994,17.834437946718648,0.16244379467186593
7695,T080,CULEX PIPIENS,5,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.754676,-87.612922,8,50653.99428274428,73.0,1.1115514553014554,8.0,78.5,67.0,-1.0,9.549999999999994,17.83277027027027,0.16242268711018817
7696,T080,CULEX PIPIENS/RESTUANS,24,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.754676,-87.612922,8,50654.0470313109,73.0,1.1114070417045603,8.0,78.5,67.0,-1.0,9.549999999999994,17.831103027153436,0.16240158503313087
7697,T080,CULEX RESTUANS,6,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.754676,-87.612922,8,50654.09976617303,73.0,1.1112626656274358,8.0,78.5,67.0,-1.0,9.549999999999994,17.829436217199273,0.16238048843855654
7698,T082,CULEX PIPIENS,2,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.803422999999995,-87.642984,8,50654.15248733602,73.0,1.1111183270554617,8.0,78.5,67.0,-1.0,9.549999999999994,17.827769840238993,0.1623593973243289
7699,T082,CULEX PIPIENS/RESTUANS,18,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.803422999999995,-87.642984,8,50654.205194805196,73.0,1.110974025974026,8.0,78.5,67.0,-1.0,9.549999999999994,17.826103896103895,0.16233831168831275
7700,T082,CULEX RESTUANS,5,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.803422999999995,-87.642984,8,50654.2578885859,73.0,1.1108297623685235,8.0,78.5,67.0,-1.0,9.549999999999994,17.824438384625374,0.16231723152837402
7701,T083,CULEX PIPIENS/RESTUANS,45,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.754292,-87.590773,8,50654.31056868346,73.0,1.1106855362243573,8.0,78.5,67.0,-1.0,9.549999999999994,17.8227733056349,0.1622961568423797
7702,T083,CULEX RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.754292,-87.590773,8,50654.36323510321,73.0,1.1105413475269375,8.0,78.5,67.0,-1.0,9.549999999999994,17.82110865896404,0.1622750876281979
7703,T089,CULEX PIPIENS/RESTUANS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.723195000000004,-87.64997,8,50654.41588785047,73.0,1.1103971962616823,8.0,78.5,67.0,-1.0,9.549999999999994,17.819444444444443,0.16225402388369786
7704,T089,CULEX RESTUANS,4,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.723195000000004,-87.64997,8,50654.46852693056,73.0,1.1102530824140169,8.0,78.5,67.0,-1.0,9.549999999999994,17.817780661907854,0.16223296560674993
7705,T090,CULEX PIPIENS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.868077,-87.666901,8,50654.52115234882,73.0,1.1101090059693746,8.0,78.5,67.0,-1.0,9.549999999999994,17.81611731118609,0.16221191279522557
7706,T090,CULEX PIPIENS/RESTUANS,21,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.868077,-87.666901,8,50654.57376411055,73.0,1.109964966913196,8.0,78.5,67.0,-1.0,9.549999999999994,17.814454392111067,0.16219086544699732
7707,T090,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.868077,-87.666901,8,50654.62636222107,73.0,1.109820965230929,8.0,78.5,67.0,-1.0,9.549999999999994,17.81279190451479,0.1621698235599388
7708,T094,CULEX PIPIENS,5,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.720848,-87.666014,8,50654.67894668569,73.0,1.1096770009080297,8.0,78.5,67.0,-1.0,9.549999999999994,17.811129848229342,0.1621487871319248
7709,T094,CULEX PIPIENS/RESTUANS,41,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.720848,-87.666014,8,50654.731517509725,73.0,1.1095330739299611,8.0,78.5,67.0,-1.0,9.549999999999994,17.8094682230869,0.16212775616083117
7710,T094,CULEX RESTUANS,18,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.720848,-87.666014,8,50654.78407469848,73.0,1.1093891842821944,8.0,78.5,67.0,-1.0,9.549999999999994,17.807807028919726,0.16210673064453485
7711,T095,CULEX PIPIENS/RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.704336,-87.70373599999998,8,50654.836618257264,73.0,1.1092453319502074,8.0,78.5,67.0,-1.0,9.549999999999994,17.806146265560166,0.16208571058091395
7712,T095,CULEX RESTUANS,3,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.704336,-87.70373599999998,8,50654.88914819137,73.0,1.1091015169194867,8.0,78.5,67.0,-1.0,9.549999999999994,17.80448593284066,0.16206469596784756
7713,T099,CULEX PIPIENS/RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.733643,-87.55551,8,50654.94166450609,73.0,1.108957739175525,8.0,78.5,67.0,-1.0,9.549999999999994,17.802826030593724,0.162043686803216
7714,T099,CULEX RESTUANS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.733643,-87.55551,8,50654.99416720674,73.0,1.1088139987038237,8.0,78.5,67.0,-1.0,9.549999999999994,17.80116655865198,0.16202268308490061
7715,T102,CULEX PIPIENS/RESTUANS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.750498,-87.605294,8,50655.046656298604,73.0,1.108670295489891,8.0,78.5,67.0,-1.0,9.549999999999994,17.79950751684811,0.16200168481078386
7716,T102,CULEX RESTUANS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.750498,-87.605294,8,50655.09913178696,73.0,1.1085266295192433,8.0,78.5,67.0,-1.0,9.549999999999994,17.797848905014902,0.16198069197874929
7717,T114,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.798697,-87.736812,8,50655.15159367712,73.0,1.1083830007774034,8.0,78.5,67.0,-1.0,9.549999999999994,17.79619072298523,0.16195970458668157
7718,T114,CULEX PIPIENS/RESTUANS,28,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.798697,-87.736812,8,50655.20404197435,73.0,1.1082394092499028,8.0,78.5,67.0,-1.0,9.549999999999994,17.794532970592044,0.16193872263246642
7719,T114,CULEX RESTUANS,9,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.798697,-87.736812,8,50655.256476683935,73.0,1.1080958549222797,8.0,78.5,67.0,-1.0,9.549999999999994,17.792875647668392,0.1619177461139907
7720,T115,CULEX PIPIENS,4,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.673408,-87.599862,8,50655.30889781116,73.0,1.1079523377800804,8.0,78.5,67.0,-1.0,9.549999999999994,17.791218754047403,0.16189677502914238
7721,T115,CULEX PIPIENS/RESTUANS,76,1,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.673408,-87.599862,8,50655.36130536131,73.0,1.1078088578088578,8.0,78.5,67.0,-1.0,9.549999999999994,17.78956228956229,0.16187580937581045
7722,T115,CULEX RESTUANS,16,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.673408,-87.599862,8,50655.41369933963,73.0,1.1076654149941731,8.0,78.5,67.0,-1.0,9.549999999999994,17.787906254046355,0.16185484915188506
7723,T128,CULEX PIPIENS,2,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.704572,-87.56566600000002,8,50655.46607975142,73.0,1.107522009321595,8.0,78.5,67.0,-1.0,9.549999999999994,17.786250647332988,0.1618338943552574
7724,T128,CULEX PIPIENS/RESTUANS,26,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.704572,-87.56566600000002,8,50655.51844660194,73.0,1.107378640776699,8.0,78.5,67.0,-1.0,9.549999999999994,17.784595469255663,0.16181294498381985
7725,T128,CULEX RESTUANS,7,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.704572,-87.56566600000002,8,50655.57079989645,73.0,1.1072353093450686,8.0,78.5,67.0,-1.0,9.549999999999994,17.782940719647943,0.16179200103546573
7726,T135,CULEX PIPIENS,1,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.662014,-87.72460799999998,8,50655.62313964022,73.0,1.1070920150122945,8.0,78.5,67.0,-1.0,9.549999999999994,17.78128639834347,0.1617710625080896
7727,T135,CULEX PIPIENS/RESTUANS,46,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.662014,-87.72460799999998,8,50655.67546583851,73.0,1.1069487577639752,8.0,78.5,67.0,-1.0,9.549999999999994,17.779632505175982,0.161750129399587
7728,T135,CULEX RESTUANS,14,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.662014,-87.72460799999998,8,50655.72777849657,73.0,1.1068055375857162,8.0,78.5,67.0,-1.0,9.549999999999994,17.7779790399793,0.16172920170785463
7729,T138,CULEX PIPIENS,17,0,51060,78.5,67.0,73.0,9.55,5.0,10.05,1903,0.0,-1,53.45788043478261,8.0, ,0.0,29.295,41.72646500000001,-87.585413,8,50655.78007761967,73.0,1.1066623544631307,8.0,78.5,67.0,-1.0,9.549999999999994,17.77632600258732,0.16170827943079022
